2019-09-04 10:53 37f91c32186a3d0d4e77f52d4969230b529ad155 2708474816
2019-09-04 15:57 98634c2e11d837b7519b93ed922b05259762e3c8 2699484448
2019-09-04 18:09 5309189d9b3e03f68fdd04b4372fc73ddc07f98e 2698040293
2019-09-04 20:22 d9af712da44d960c58310718d9ccbf7056566b98 2699679228
2019-09-04 22:35 4228245e41197528c3aeb7f6dbf03b6e873d16af 2699041062
2019-09-05 00:48 2df41a8e38976de5a161b2cd06bc5d1e0136df74 2698703239
2019-09-05 03:06 b78324fc4087f0d9faf66ece89438a84041d5fa8 2699623797
2019-09-05 05:23 33b8a55329b9a968e4f2d859610d638d7fb394e5 2698964889
2019-09-05 07:37 281f2e2c37f35598766d3ffcaec2b558add14ee0 2699664034
2019-09-06 03:03 35548e80d67dd0d6e61c489432cfb1dafe0ddb65 2696789340
2019-09-06 10:58 dee0702b2a9d3769a32a420c36fddef556672a06 2694597444
2019-09-07 03:05 28328c3771e4241366ecb7aba8963dc92b3065d7 2694245752
2019-10-07 22:33 6e1a0cf46bae77e1a83416f9479884cbb5e0164a 2556855606
2019-10-08 03:43 2b9f0b064b48cd14298be7ce99549da0cd5d5596 2556815437
2019-10-08 16:55 537225a6a352f66f3b536b27359786dcca919a80 2556548145
2019-10-09 13:00 2caa3a265c53e303fedebc89d2bcc776ed6e6ff3 2557346275
2019-10-10 03:45 da6cb7ba4c730e2b9ff4fc8508981483c20a0ab5 2554434908
2019-10-11 03:46 887707e29d31a2214dad16fcfecaab9e1de53d67 2555214883
2019-10-12 03:50 f87fe45d5c3fd222029b33960e83189cb56a23b7 2555037365
2019-10-13 03:52 e95d1ca1e2e24ffddd10bd890ed18280b8e415a2 2554465664
2019-10-14 03:55 e4300c392de28b659749d77b415b4903786caa0c 2556084468
2019-10-15 15:18 4706f3be88d9cb530afb32b8d9d2bd5bfde2c881 2555537094
2019-10-16 03:57 61dadfc894c566ce0af6163159ba0ba76d8007ad 2555010227
2019-10-17 03:50 25181660425aa8feb9a4d4039513396e3f78dac0 2555462667
2019-10-18 03:51 03819d1c80ad5d7b34f8fe0d375fcd2ef6aa5e7f 2556901450
2019-10-19 03:49 3b113a2be6dc9a614bd5c95138a6c34d44fe67d9 2555456554
2019-11-20 13:21 19ddba95513af4e673ce6724e3a87077c278354c 2544650998
2019-11-21 03:59 8a0aa5310bccbb42d16d11db090419fcefdd1376 2543356707
2019-11-22 04:00 46c7fc22cfb14a5b4445261c3ae849242f4d2ff9 2544452883
2019-11-23 03:57 4506afe3ca3bda5399a1c0f3ce92f45c670a1930 2544421533
2019-11-24 03:54 9e260c12bce77c80aa4da64ac44874687c684580 2543828098
2019-11-25 03:56 e8a4e5892bd83a21451b74ebd0f41129be9f3267 2544416651
2019-11-26 03:54 5906fb682da1a037061dae146254a7b79d648604 2544196146
2019-11-27 04:00 df773ebb5f8ff54cda385f4491ff877464228c18 2545406391
2019-11-28 04:00 5272d2a3a43b21dadb61a8320c14df94db89acc1 2544678184
2019-12-02 15:01 8ab3b4defd90a10db042ec80e61160a32e5403c0 2544444291
2019-12-03 03:54 64f74bf72eb484aa32e1104050cb54745116decf 2545190971
2019-12-04 03:54 06911aee7f86c9dd6ecf16a4b5361fb72f5bc9f1 2544801866
2019-12-05 03:56 e1a7d042c36509a385668ee04ddb3dad3241f503 2544834288
2019-12-06 03:57 e503fd85d3ac9d3e1493a7a63bc43c6939e132cc 2544477347
2019-12-07 04:06 2e8dc8590d8b412a131b127e7aa4aad0d7fc7fa0 2544940588
2019-12-08 03:55 c49194969430f0ee817498a7000a979a7a0ded03 2544778752
2019-12-09 03:59 761dd780eaad02b8f3258e279cd21408b2067baf 2544518155
2019-12-10 03:58 7c69a03c56601a55f47f29ea59e33c37e62db556 2544226092
2019-12-11 03:57 70e3d0ea55e8b9385168d389fcba16a283f20214 2544689452
2019-12-12 03:58 b3c06db45611152f4ec22670bd83f4354078e6a7 2543231110
2019-12-13 03:59 479868646a6a3a83dda482e8da26f77a1a39c58d 2543562282
2019-12-14 03:58 8731799fc6cf70bf4de5688ada506a222272a6a2 2544426637
2019-12-15 04:03 1dc0c8af5e7d330bcbe23e4d88502e6b7f5135b8 2544890436
2019-12-16 04:07 fdb408f348f91f8eb4ecc32527aebfb6286e55cb 2543758108
2019-12-17 04:03 204dfabfe68a978620258baaa0bacb55cbd6859d 2543947905
2019-12-18 04:02 c36773c78eb52ae0c549dc286a441af0d1b8b712 2544524757
2019-12-19 04:06 48999eb398ebec72fdf7194f5d2605dd3c799caf 2544781821
2019-12-20 04:03 93ac81cc9d2cbd24830125b64156d0a7da206d99 2544151964
2019-12-21 04:06 07815fc1b72e68ab7e0ed2bad176ca6addf9463c 2699896699
2019-12-22 04:05 4164be7206d740b77b5a7b4b2f859ed122d08c10 2699353297
2019-12-23 04:07 2046d72e91670114625c87e122db6e013ba089d5 2699418142
2019-12-24 04:14 25cf5d97ace15c6835f6ad222c5a3aaa02c99522 2704154579
2019-12-25 04:21 502a77f125f43ffde57af34d3fd1b900248a91cd 2703751350
2019-12-26 04:22 2e6c15d1e7a47f11fab2dd3a40fcff01906923ae 2704506391
2019-12-27 04:50 1584e2f9870fb95169cd4ea7aedc05bfabe28cf6 2703604299
2019-12-28 05:01 dce7a362bed866ceefc3c65924250233695d6fd4 2705895612
2019-12-29 05:06 e5957ac3d7135eca95b4019eaa394703ad6112a6 2705087826
2019-12-30 05:24 b1fb07ddbaa539f9173e32dc27110168b165c1fe 2704926615
2019-12-31 05:20 6185dc0eb3ad35e1f85f2ab1038ca978563099f4 2704563172
2020-01-01 05:12 374e0299cf08dc1ff2c68e7f6c159b98ab55dfb8 2704592254
2020-01-03 05:22 3e5eac035801abe81c6c9d7512f924e2f6de41b5 2705579889
2020-01-04 05:30 0458e63d28a6685dae3d17cc210ef838be533612 2705790990
2020-01-05 05:25 085898d469ab782f0a26f119b109aa8eb5d37745 2705883627
2020-01-06 05:03 83a9321f60d837e4d41c9c08c09ab9e4c171ada4 2706128275
2020-01-07 04:54 5e0e0e3ff05f57b9495db57b6b205492d34cb5a8 2705706484
2020-01-08 04:43 907a0cadb2c807d86d3150f2397e6697ba4676df 2706518433
2020-01-09 04:52 7f1026a7520eb3d7e99da77f6738deb72de17980 2705298599
2020-01-10 04:57 b81c8c6976b987a25fc54fa2bf3524919759a898 2705294074
2020-01-10 18:21 564481aebe18a723c9cfe9ea9ca5808771f7e9d8 2762107853
2020-01-11 05:04 ceb801612a678bdffe7e7bf163bd0eed9c9b73a2 2761333718
2020-01-12 05:07 1e8ce7492e91aa6db269334d12187c7ae854dccb 2756396523
2020-01-13 04:42 54b2914accb4f5c9b58305fd6da405d20a47c452 2754989049
2020-01-13 12:24 6d6a4590c5d4c7fc7445d72fe685f966b0a8cafb 2755947518
2020-01-14 04:37 53539bb032d162e0147c0e9650a5d1c7ca77dae0 2757056585
2020-01-14 15:27 5a6eae3dea2342c2a83e4502de43927808f8ca21 2756677920
2020-01-15 04:47 60d39479221d6bc09060f7816bcd7c54eb286603 2772946305
2020-01-16 04:43 8b417dd3d6c6e4c83dee172e9b37cc2ba51c635a 2773089239
2020-01-17 05:01 933b4212566b421191581ed6945d4ec131cc1366 2773058435
2020-01-18 04:43 a42fd84cff265b7e9faa3fe42885ee171393e4db 2772859442
2020-01-19 04:52 e68c1e00eba4ae64d38e62eebebd581e3d3d6bd4 2773471976
2020-01-20 04:49 a7818e6f29c136bfe60ce7af0ac3c35b5d9da7d6 2773487841
2020-01-21 04:50 c81fe34718d7bc4088c849b507cc7038e043f1bc 2775363544
2020-01-22 04:53 6e73fee780839bfa95aff492864e93e79910380b 2774007025
2020-01-23 04:37 df839cfda09dbadc26b8be635f27da75f1f27190 2717495912
2020-01-24 04:59 44b496758f177df2655b6adf88173e552aacec05 2715321483
2020-01-25 04:39 bce360b7048cc6306c9d04faf27b71eec8762041 2716505437
2020-01-26 04:38 713562f54858f10bf8998ee21ff2c7e7bad0d177 2716975020
2020-01-27 04:38 9c24fca2a33fc0fd059e278bb95c84803dfff9ae 2716532718
2020-01-28 04:22 7c90666d2c3cfb5a519275d89195be317e7cc0ab 2716820903
2020-01-29 04:31 8b6320c79d4bf9a585f0533bb6007ff0697a9920 2716323091
2020-01-30 04:33 a10cec02f79082a1da571e44e68800025b7e6554 2716288817
2020-01-31 04:27 fff6a1b0f1fe57b46379001db75952d2a06eab1f 2716060032
2020-02-01 04:22 c96eeebca8b074d2f5cdbd8de3dc42a31b3ea8d7 2713096244
2020-02-04 04:23 63e65082219983f1dba4faf273bad311715da14e 2714107790
2020-02-05 04:30 31fd112eb4a90600e0f340f19053e5715e92ec4c 2712583993
2020-02-06 04:08 64871f778d528b34aabeae6286711a61ad9ea7ee 2712921312
2020-02-07 04:19 4fe839ef3a51e0ea2e72ea2f8e209790489407a2 2714216467
2020-02-08 04:20 35c63d66aaae65a7004d94e0a6668ff19612ba5e 2714616554
2020-02-09 04:19 d643a39aba26acbaf9cff06446703c88d690a72f 2714218909
